id,gender,age,school,educ,asvabc,height85,weight85,weight94,ethnic,faith,marital,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,lnexp,lnearn,lnage,expshare
2309,male,41,12,high school dip,43.17958,71,180,180,black,protestant,single,6,6,10,yes,yes,9.519231,5.15,36,2.253314,1.6389967,3.713572,23.217636
12133,male,41,12,high school dip,37.72719,74,200,210,black,protestant,single,10,3,5,yes,yes,9.557693,8.5,40,2.2573464,2.1400661,3.713572,23.311445
1953,female,38,19,masters,60.62724,64,125,145,white,catholic,married,18,12,0,yes,no,9.557693,15.1,42,2.2573464,2.7146947,3.637586,25.151823
1386,male,41,12,high school dip,41.54387,68,155,175,black,protestant,married,14,12,4,yes,yes,9.615385,15.75,47,2.2633643,2.7568405,3.713572,23.452158
5631,female,38,13,high school drop-out,50.26769,65,140,190,black,protestant,divorced,12,11,2,yes,no,9.634615,11,40,2.2653623,2.3978953,3.637586,25.35425
702,male,41,12,high school dip,45.08792,69,130,170,white,other,divorced,12,12,2,yes,no,9.634615,8.5,40,2.2653623,2.1400661,3.713572,23.499062
12106,male,38,18,degree,54.35698,71,160,180,white,other,single,13,16,3,yes,no,9.673077,31.25,40,2.2693465,3.4420195,3.637586,25.455465
2587,male,41,7,high school drop-out,33.09266,63,145,210,white,none,divorced,8,6,7,no,no,9.673077,10,48,2.2693465,2.3025851,3.713572,23.59287
488,male,38,12,high school dip,48.63197,68,179,190,white,catholic,divorced,15,14,4,yes,no,9.730769,19.23,42,2.2752929,2.9564714,3.637586,25.607286
2529,female,39,12,high school dip,43.17958,65,135,130,white,protestant,married,9,12,2,no,no,9.730769,7,35,2.2752929,1.9459101,3.6635616,24.95069
1456,male,39,12,high school dip,47.5415,71,170,180,white,other,divorced,12,11,2,no,no,9.75,8,40,2.2772672,2.0794415,3.6635616,25
3855,female,38,20,degree,61.71771,64,120,115,white,protestant,married,14,19,1,yes,no,9.769231,32,20,2.2792377,3.465736,3.637586,25.708502
5285,female,42,12,high school dip,27.09503,64,105,141,white,protestant,married,10,10,3,yes,no,9.788462,13.4,56,2.2812042,2.5952547,3.7376697,23.30586
469,male,38,12,high school dip,40.18077,67,147,170,hispanic,protestant,single,16,12,3,no,no,9.788462,4,20,2.2812042,1.3862944,3.637586,25.75911
615,female,41,11,high school drop-out,36.63671,59,130,165,white,protestant,married,9,9,3,no,no,9.788462,8.7,34,2.2812042,2.163323,3.713572,23.874296
2294,female,38,16,degree,52.72127,60,115,140,white,protestant,married,12,12,2,yes,no,9.807693,8.65,38,2.2831671,2.1575594,3.637586,25.809717
4190,female,41,20,degree,63.89867,67,120,135,white,catholic,divorced,9,12,4,yes,no,9.807693,24.12,55,2.2831671,3.1830413,3.713572,23.921202
706,female,45,13,high school dip,46.1784,61,103,112,white,protestant,divorced,12,12,6,no,no,9.807693,8.62,54,2.2831671,2.1540852,3.8066626,21.794872
5327,female,42,12,high school dip,58.17366,65,160,185,white,protestant,married,12,9,1,yes,no,9.807693,8.55,40,2.2831671,2.1459312,3.7376697,23.351648
12032,female,38,12,high school dip,37.72719,64,140,140,white,protestant,married,11,11,3,yes,no,9.846154,9.83,40,2.287081,2.285439,3.637586,25.910933
2261,male,38,12,high school drop-out,35.001,68,150,200,white,protestant,married,9,8,5,no,yes,9.865385,14.5,40,2.2890322,2.6741486,3.637586,25.96154
4576,female,41,18,degree,47.81411,62,230,250,white,catholic,single,15,12,2,no,no,9.884615,10.52,30,2.2909794,2.3532782,3.713572,24.108816
1240,female,38,18,masters,58.99152,69,185,200,white,other,married,12,12,1,yes,no,9.884615,21.15,40,2.2909794,3.0516398,3.637586,26.012144
1980,female,43,12,high school dip,41.54387,64,127,120,white,protestant,married,9,12,3,yes,no,9.884615,3.33,30,2.2909794,1.2029723,3.7612002,22.987476
725,male,38,20,degree,64.17129,69,160,185,white,protestant,divorced,17,19,1,yes,no,9.903846,33.41,40,2.2929232,3.5088553,3.637586,26.062752
3317,female,41,12,high school dip,30.63908,62,118,160,black,protestant,divorced,13,12,5,no,no,9.923077,9.3,60,2.294863,2.2300143,3.713572,24.202625
12046,female,43,16,degree,59.80938,64,120,135,white,protestant,married,16,20,1,yes,no,9.923077,7.25,15,2.294863,1.9810015,3.7612002,23.076921
4172,male,39,16,degree,62.26295,71,155,160,white,catholic,single,15,16,1,yes,no,9.942307,17.52,45,2.2967992,2.863343,3.6635616,25.493095
1778,female,42,12,high school dip,52.99389,65,118,175,white,protestant,married,12,15,3,yes,no,9.980769,7.5,40,2.3006601,2.014903,3.7376697,23.763737
3273,female,42,12,high school dip,33.09266,62,164,165,hispanic,catholic,single,8,12,3,yes,yes,9.980769,8,46,2.3006601,2.0794415,3.7376697,23.763737
2491,male,39,16,degree,53.26651,68,135,150,white,protestant,married,12,12,4,no,no,9.980769,17.09,45,2.3006601,2.8384936,3.6635616,25.591715
11797,female,38,14,high school dip,41.54387,69,160,270,black,none,single,15,18,3,yes,yes,10,17.73,30,2.3025851,2.8752582,3.637586,26.31579
347,female,39,17,degree,54.6296,66,117,135,white,catholic,married,12,12,3,yes,no,10,19.23,42,2.3025851,2.9564714,3.6635616,25.641026
2502,male,39,17,degree,63.35343,73,165,185,white,protestant,married,16,16,2,yes,no,10,36.05,40,2.3025851,3.5849068,3.6635616,25.641026
4635,male,40,17,degree,63.08081,73,165,240,white,protestant,married,12,14,3,yes,no,10.01923,31.25,40,2.3045063,3.4420195,3.6888795,25.048075
1920,male,37,14,associate degree,51.08555,70,130,170,white,catholic,single,13,16,2,yes,no,10.01923,5.25,10,2.3045063,1.658228,3.6109178,27.079
816,female,44,16,degree,49.17721,64,105,109,white,catholic,married,12,12,2,yes,no,10.03846,7.25,14,2.3064237,1.9810015,3.7841897,22.814682
4878,female,39,18,masters,61.99033,63,110,135,white,catholic,married,16,16,2,yes,no,10.11539,33.65,40,2.314058,3.5160131,3.6635616,25.936897
3746,female,41,12,high school dip,45.63316,66,120,160,white,catholic,married,12,12,4,yes,no,10.11539,10.5,15,2.314058,2.3513753,3.713572,24.671682
289,female,39,12,high school dip,42.0891,67,155,150,white,catholic,single,11,8,4,yes,no,10.13461,8,40,2.3159564,2.0794415,3.6635616,25.98618
1995,female,41,15,associate degree,48.90459,69,145,130,white,catholic,divorced,12,15,3,yes,no,10.13461,3.06,15,2.3159564,1.1184149,3.713572,24.718561
190,female,40,18,masters,55.9927,63,118,160,white,other,divorced,16,17,2,yes,no,10.15385,32.47,45,2.317853,3.4803166,3.6888795,25.384624
5486,female,39,12,high school dip,40.72601,63,117,160,white,catholic,married,13,12,1,yes,no,10.19231,17.44,40,2.3216336,2.8587666,3.6635616,26.134129
5485,female,37,16,degree,38.81767,65,147,230,black,protestant,divorced,12,11,5,no,yes,10.21154,9.13,40,2.3235185,2.2115657,3.6109178,27.598757
4872,female,39,17,degree,40.45338,66,135,184,white,catholic,single,12,13,2,yes,no,10.23077,21.91,43,2.3253999,3.0869431,3.6635616,26.232744
4543,female,39,12,high school dip,37.99981,60,115,105,hispanic,catholic,divorced,7,11,3,no,yes,10.23077,11,40,2.3253999,2.3978953,3.6635616,26.232744
5469,female,38,6,high school drop-out,30.63908,64,115,120,white,protestant,divorced,9,8,5,no,yes,10.23077,6.5,30,2.3253999,1.8718022,3.637586,26.923079
2016,female,41,17,no quals,57.3558,63,115,134,white,protestant,married,14,16,4,yes,no,10.30769,20.63,41,2.3328903,3.0267463,3.713572,25.140707
3979,male,44,19,professional,63.62605,72,197,268,white,catholic,married,15,18,3,yes,no,10.32692,48.07,57,2.334754,3.8726583,3.7841897,23.470272
3960,female,39,14,high school dip,34.72837,62,110,133,black,catholic,married,12,12,1,yes,no,10.32692,14.42,40,2.334754,2.668616,3.6635616,26.47928
11978,male,43,11,high school drop-out,37.99981,72,145,170,hispanic,catholic,married,11,5,6,yes,yes,10.34615,17,40,2.3366146,2.8332133,3.7612002,24.060816
5273,female,43,13,high school dip,43.4522,62,121,115,white,catholic,divorced,10,9,6,yes,yes,10.34615,7.58,20,2.3366146,2.0255132,3.7612002,24.060816
3046,female,44,12,high school dip,39.36291,65,155,190,black,protestant,divorced,8,12,1,yes,yes,10.38461,15,40,2.3403249,2.7080503,3.7841897,23.601387
4010,male,37,19,masters,55.72008,65,120,146,white,catholic,single,16,12,3,yes,no,10.38461,18.31,40,2.3403249,2.9074473,3.6109178,28.066513
1795,female,45,20,no quals,52.72127,62,106,110,white,catholic,married,12,16,1,yes,no,10.40385,38.46,50,2.342176,3.6496186,3.8066626,23.119665
2134,female,39,9,high school drop-out,36.09147,68,150,150,white,other,married,12,12,3,yes,no,10.42308,7.4,35,2.3440225,2.00148,3.6635616,26.725847
5621,male,38,15,high school dip,51.90341,72,195,215,white,protestant,married,12,11,2,yes,no,10.46154,14.95,54,2.3477056,2.7047112,3.637586,27.530369
2781,female,42,12,high school dip,55.72008,67,155,140,white,other,married,8,5,4,no,yes,10.46154,7,40,2.3477056,1.9459101,3.7376697,24.908428
4730,female,39,11,high school drop-out,48.35935,65,180,190,white,protestant,divorced,10,9,7,yes,yes,10.46154,3,14,2.3477056,1.0986123,3.6635616,26.824463
4231,female,38,13,high school dip,51.90341,63,168,190,white,other,married,12,7,1,yes,no,10.48077,6.65,35,2.3495421,1.8946168,3.637586,27.580975
4093,female,39,18,degree,59.53675,62,99,87,white,protestant,divorced,12,12,3,no,no,10.51923,23,60,2.353205,3.1354942,3.6635616,26.972383
5592,male,42,19,masters,64.71653,67,210,190,white,protestant,single,14,10,0,no,no,10.59615,20,40,2.3604908,2.9957323,3.7376697,25.22893
2622,female,38,19,masters,58.99152,62,89,110,white,protestant,married,12,12,2,yes,no,10.59615,14.17,38,2.3604908,2.651127,3.637586,27.884605
43,female,41,12,high school dip,34.18314,64,140,205,white,none,married,10,9,2,yes,yes,10.59615,6.5,20,2.3604908,1.8718022,3.713572,25.844269
7,male,38,12,high school dip,46.1784,69,155,157,white,catholic,divorced,12,12,1,yes,no,10.59615,13.62,44,2.3604908,2.6115394,3.637586,27.884605
5091,female,38,20,degree,51.63079,64,110,160,white,protestant,married,12,16,1,yes,no,10.61539,31.15,30,2.362305,3.4388142,3.637586,27.935236
4427,male,38,12,high school dip,49.99507,73,146,180,white,jewish,married,13,9,1,yes,no,10.65385,16.02,30,2.3659213,2.773838,3.637586,28.036446
2649,male,41,18,degree,64.71653,75,271,280,hispanic,catholic,single,4,14,8,yes,yes,10.65385,15.38,40,2.3659213,2.733068,3.713572,25.984999
5041,female,41,12,high school dip,39.36291,65,185,210,hispanic,catholic,married,0,0,13,no,yes,10.67308,7.08,37,2.3677247,1.9572738,3.713572,26.031904
4692,female,38,18,masters,61.99033,64,135,180,white,jewish,married,16,17,3,yes,no,10.69231,2.19,28,2.3695247,0.7839016,3.637586,28.13766
2744,female,44,14,associate degree,49.72245,64,120,122,white,protestant,divorced,12,11,2,no,no,10.71154,7.03,32,2.3713217,1.9501867,3.7841897,24.34441
3156,female,40,19,degree,58.99152,61,100,115,white,jewish,married,16,17,1,yes,no,10.73077,9.5,28,2.3731153,2.2512918,3.6888795,26.826925
5308,female,40,13,high school dip,35.001,66,175,205,white,other,married,5,12,2,yes,yes,10.73077,8,35,2.3731153,2.0794415,3.6888795,26.826925
11872,male,41,14,associate degree,62.80819,72,192,240,white,catholic,married,12,17,7,yes,no,10.75,11.39,50,2.3749058,2.432736,3.713572,26.219513
4779,male,38,12,high school drop-out,33.6379,69,130,175,white,catholic,married,6,4,1,yes,no,10.75,12.72,55,2.3749058,2.5431757,3.637586,28.289474
2934,female,40,7,high school drop-out,34.45576,48,110,145,white,catholic,married,7,4,3,yes,no,10.75,8,25,2.3749058,2.0794415,3.6888795,26.875
2615,female,37,12,high school dip,53.81174,62,137,170,white,protestant,married,9,12,3,no,no,10.76923,6,25,2.376693,1.7917595,3.6109178,29.106028
4514,male,44,15,degree,63.89867,74,210,255,white,protestant,married,11,14,1,yes,no,10.76923,44.07,48,2.376693,3.7857792,3.7841897,24.475523
1612,male,40,15,associate degree,54.08437,71,210,246,white,other,married,12,12,3,yes,no,10.78846,8,40,2.378477,2.0794415,3.6888795,26.97115
5713,female,38,11,high school drop-out,54.35698,63,111,155,white,protestant,married,12,11,1,no,no,10.82692,9,45,2.3820355,2.1972246,3.637586,28.491894
3996,female,38,14,associate degree,31.18432,64,112,130,black,protestant,divorced,11,12,4,yes,no,10.82692,7.5,20,2.3820355,2.014903,3.637586,28.491894
2743,female,40,14,associate degree,42.63434,67,165,235,black,protestant,divorced,12,7,0,no,no,10.82692,6.25,40,2.3820355,1.8325815,3.6888795,27.067299
3887,male,40,20,professional,66.07963,75,205,280,white,protestant,married,14,17,2,yes,no,10.86539,109.61,50,2.3855824,4.6969285,3.6888795,27.163475
5537,female,39,12,high school dip,31.72956,62,125,162,black,protestant,married,7,4,11,no,yes,10.86539,8,40,2.3855824,2.0794415,3.6635616,27.859974
4411,female,38,14,high school dip,46.72364,66,130,150,white,protestant,married,12,14,3,no,no,10.88461,16.32,40,2.3873498,2.7923913,3.637586,28.643711
3522,female,38,12,high school dip,35.001,59,97,105,white,catholic,married,11,12,1,no,no,10.90385,6,10,2.3891158,1.7917595,3.637586,28.694342
282,female,38,16,degree,58.7189,64,130,140,white,catholic,married,13,13,3,yes,no,10.90385,7.15,10,2.3891158,1.9671124,3.637586,28.694342
1784,male,38,15,associate degree,58.44628,68,145,240,white,other,married,12,15,1,yes,no,10.90385,39.53,40,2.3891158,3.67706,3.637586,28.694342
11758,male,37,20,masters,58.44628,68,180,192,white,catholic,single,12,12,1,yes,no,10.92308,21.34,40,2.390878,3.0605834,3.6109178,29.52184
11922,female,39,16,degree,54.6296,63,112,120,hispanic,catholic,married,12,12,1,no,no,10.92308,54.54,22,2.390878,3.9989345,3.6635616,28.007898
2845,male,39,20,phd,65.26176,69,155,150,white,none,married,17,20,3,yes,no,10.94231,25.98,37,2.392637,3.257327,3.6635616,28.057205
86,female,41,9,high school drop-out,29.00336,59,140,150,black,protestant,single,9,9,7,yes,yes,10.94231,8.5,40,2.392637,2.1400661,3.713572,26.688562
412,male,37,14,associate degree,56.26532,72,188,220,white,protestant,married,11,12,2,yes,no,10.94231,15.62,40,2.392637,2.748552,3.6109178,29.573812
5446,male,43,9,high school drop-out,37.18195,68,210,240,white,none,married,7,4,3,no,no,10.96154,8,40,2.3943927,2.0794415,3.7612002,25.491955
1046,male,39,19,masters,54.35698,71,140,152,white,catholic,single,16,12,1,yes,no,10.96154,27.4,40,2.3943927,3.310543,3.6635616,28.106514
5449,male,38,7,high school drop-out,33.6379,65,160,168,white,none,divorced,8,9,4,no,no,10.98077,11,40,2.3961456,2.3978953,3.637586,28.896763
197,female,39,12,high school dip,37.99981,62,108,128,white,catholic,divorced,11,12,3,yes,no,11,8,40,2.3978953,2.0794415,3.6635616,28.205128
3358,female,44,16,high school dip,61.17247,70,165,304,white,protestant,divorced,12,18,5,yes,yes,11,9,43,2.3978953,2.1972246,3.7841897,25
1631,male,40,16,degree,64.71653,74,230,300,white,catholic,married,12,16,3,yes,no,11.05769,25.64,45,2.403126,3.2441535,3.6888795,27.644224
675,male,39,11,high school drop-out,31.45694,74,150,165,black,protestant,single,9,12,6,yes,no,11.07692,11.25,40,2.4048636,2.4203682,3.6635616,28.402357
2410,female,41,12,high school dip,48.08673,62,110,130,white,protestant,married,12,9,1,yes,no,11.09615,9.5,17,2.4065983,2.2512918,3.713572,27.063782
736,female,39,12,high school dip,42.36172,62,108,115,white,other,married,10,12,3,no,no,11.11539,7.69,40,2.4083307,2.0399208,3.6635616,28.501
4712,male,39,12,high school dip,34.18314,70,160,185,black,none,married,10,7,7,yes,no,11.13461,17.5,40,2.4100583,2.862201,3.6635616,28.550283
4862,male,38,13,high school dip,61.17247,71,185,215,white,catholic,married,12,12,8,yes,no,11.13461,14.46,40,2.4100583,2.6713862,3.637586,29.301605
4289,male,39,20,phd,63.89867,72,151,155,white,protestant,married,12,20,3,yes,no,11.15385,55.69,40,2.4117846,4.0198007,3.6635616,28.599615
4290,female,41,20,phd,60.62724,67,141,135,white,protestant,divorced,12,20,3,yes,no,11.17308,24.03,40,2.4135075,3.1793032,3.713572,27.251415
73,male,38,18,degree,55.44746,70,175,200,white,protestant,single,16,16,2,yes,no,11.17308,57.69,50,2.4135075,4.0550838,3.637586,29.402843
741,male,38,12,high school dip,47.5415,70,135,185,white,other,divorced,12,8,6,yes,yes,11.17308,8,40,2.4135075,2.0794415,3.637586,29.402843
12061,female,44,13,high school dip,60.89985,65,130,158,white,catholic,married,16,12,6,yes,no,11.19231,17.62,20,2.415227,2.8690348,3.7841897,25.437069
4742,female,43,16,degree,66.07963,65,120,135,white,other,single,12,16,1,yes,no,11.21154,9.68,40,2.4169436,2.270062,3.7612002,26.073349
2125,female,40,12,high school drop-out,51.35817,66,128,130,white,protestant,divorced,12,8,3,no,no,11.21154,9.97,40,2.4169436,2.2995806,3.6888795,28.02885
2301,female,42,16,degree,60.35461,63,161,160,white,protestant,married,16,16,5,yes,no,11.23077,26.44,40,2.4186573,3.274878,3.7376697,26.73993
2847,female,37,19,professional,65.26176,62,120,110,white,none,single,17,20,3,yes,no,11.23077,22.88,40,2.4186573,3.130263,3.6109178,30.353434
1926,female,44,12,high school dip,48.63197,59,112,125,white,protestant,married,12,10,3,no,no,11.25,15.44,17,2.4203682,2.7369616,3.7841897,25.568182
4132,female,40,14,associate degree,48.63197,64,105,120,white,protestant,married,10,12,9,no,no,11.25,10.57,40,2.4203682,2.3580198,3.6888795,28.125
5197,male,39,17,high school dip,54.08437,65,125,155,white,other,married,12,16,1,yes,yes,11.26923,25,60,2.422076,3.218876,3.6635616,28.895462
770,female,40,11,high school drop-out,47.5415,62,92,95,white,catholic,divorced,11,11,1,yes,no,11.28846,11,50,2.423781,2.3978953,3.6888795,28.22115
2402,female,43,12,high school dip,55.17484,66,120,120,white,none,married,11,11,2,yes,no,11.30769,12.85,40,2.425483,2.5533438,3.7612002,26.296953
2034,male,41,16,degree,55.9927,69,160,235,white,catholic,married,11,9,3,yes,no,11.30769,20.13,40,2.425483,3.002211,3.713572,27.579731
425,female,44,12,high school dip,47.5415,64,182,200,white,catholic,divorced,14,12,6,yes,no,11.30769,11.97,25,2.425483,2.4824035,3.7841897,25.699295
3636,female,37,18,masters,47.81411,65,110,130,white,protestant,married,12,13,4,yes,no,11.30769,17,40,2.425483,2.8332133,3.6109178,30.561323
4447,female,40,14,high school dip,57.3558,68,145,50,white,protestant,married,12,10,1,yes,no,11.36539,16,40,2.4305727,2.7725887,3.6888795,28.413475
2565,female,44,16,degree,65.53439,65,114,135,white,protestant,divorced,12,12,2,yes,no,11.36539,13.46,40,2.4305727,2.5997224,3.7841897,25.830431
4001,female,40,13,high school dip,54.35698,62,140,192,white,protestant,married,12,13,2,yes,no,11.36539,8,15,2.4305727,2.0794415,3.6888795,28.413475
2061,female,40,16,degree,63.08081,65,120,125,white,catholic,married,11,12,2,yes,no,11.36539,55.28,40,2.4305727,4.012411,3.6888795,28.413475
1312,female,44,12,high school dip,51.63079,63,160,220,white,protestant,married,10,7,3,yes,no,11.40385,8.42,40,2.433951,2.1306098,3.7841897,25.91784
2828,female,41,10,high school drop-out,41.27124,59,95,120,white,catholic,divorced,1,1,3,no,no,11.42308,7.14,35,2.4356358,1.9657128,3.713572,27.861172
4933,female,42,15,degree,52.17603,67,160,168,white,other,married,12,12,5,no,no,11.42308,10.17,40,2.4356358,2.3194423,3.7376697,27.197811
4195,female,37,13,high school dip,33.91051,66,102,200,black,protestant,divorced,12,9,1,yes,no,11.46154,16.82,40,2.438997,2.8225687,3.6109178,30.977137
11813,female,41,12,high school dip,32.82004,60,180,200,white,protestant,married,8,8,4,yes,no,11.46154,11.94,50,2.438997,2.4798942,3.713572,27.954977
